name,label,n,q,mm,gamma1,sigma_min,sigma_max,Method,Draw,mse_loss_shannon,time
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.9,2.3897520756674386,8.415000000000873
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.10,2.5993599377574585,7.438999999998487
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.11,2.506326305071365,8.442000000002736
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.12,2.8996508618475,8.580999999998312
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.13,2.671178547120703,7.5090000000054715
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.14,2.3538084002646857,8.522999999993772
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.15,2.3319511738275023,8.944000000003143
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.16,2.8889544224230392,8.60399999999936
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.17,3.153883755855536,7.889999999999418
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.18,2.414021549871635,8.694000000003143
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.19,2.112257085964364,9.127000000000407
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.20,2.63057116291042,8.59599999999773
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.21,2.437122247542629,8.035000000003492
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.22,2.9349470232953694,8.965999999993073
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.23,2.5851793173923,8.857000000003609
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.24,2.519371840055954,8.072000000000116
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.25,2.831351287650048,7.553999999996449
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.26,2.5877507483022346,8.576000000000931
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.27,2.2742627769431727,8.375
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.28,2.6106726387283925,8.323000000003958
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.29,2.4076175756012304,8.394000000000233
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.30,2.8493640988771842,8.845000000001164
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.31,1.9020147097954734,8.663999999997031
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.32,1.7995645843626342,9.158000000003085
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.33,1.8686370642046162,8.781999999999243
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.34,2.773236889263352,9.073000000003958
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.35,2.5311702947189323,8.75
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.36,1.98688402008004,9.144000000000233
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.37,2.1827887201297744,9.060999999994237
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.38,2.3065472658161252,9.13300000000163
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.39,2.5501953708253917,8.542999999997846
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.40,2.211480004351637,9.6620000000039
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.41,2.393475276300972,8.97899999999936
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.42,2.92763320547836,9.360000000000582
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.43,2.1545582927321396,8.014999999999418
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.44,2.953527422018216,9.241000000001804
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.45,2.821260437221377,8.447999999996682
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.46,2.8377876915228906,7.694000000003143
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.47,2.8247464250234198,7.2959999999948195
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.48,2.4322283066513606,9.27100000000064
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.49,2.4815793415027767,9.544000000001688
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.50,1.857740845997904,10.527000000001863
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.51,2.141224140560338,9.493999999998778
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.52,2.482929942413152,10.07499999999709
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.53,2.633411237353533,10.16700000000128
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.54,2.5212055075461994,9.714999999996508
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.55,2.6750707837922967,9.11200000000099
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.56,2.486949691152117,10.205000000001746
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.57,1.8727778120240308,10.268000000003667
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.58,2.6687629123527947,8.881000000001222
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.59,2.46854497732373,9.355999999999767
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.60,2.534812623674151,9.83299999999872
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.61,2.3281937091210616,9.343000000000757
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.62,2.4397383519196376,9.135999999998603
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.63,3.034890476671588,8.652000000001863
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.64,2.601006346683595,10.333999999995285
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.65,3.1829191245909225,9.344000000004598
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.66,2.3574562755594606,9.222999999998137
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.67,2.223953751311677,10.135999999998603
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.68,2.402371844322307,9.569999999999709
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.69,2.5709409298233328,10.00300000000425
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.70,2.4892247347875625,9.651999999994587
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.71,2.575826064769839,10.113000000004831
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.72,2.3325843347166084,9.472999999998137
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.73,2.406392590709268,10.188999999998487
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.74,2.7864647074354068,9.398999999997613
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.75,2.2220484180932205,9.548000000002503
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.76,2.206653918820483,9.198000000003958
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.77,2.4306013956253825,9.790999999997439
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.78,2.891000001322935,9.260999999998603
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.79,2.3023014742199446,10.129000000000815
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.80,2.2976747207472425,11.00499999999738
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.81,2.7943339129183387,8.949000000000524
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.82,2.1829457341795555,10.213999999999942
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.83,2.410820062437457,9.218000000000757
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.84,2.2570434870527687,9.875
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.85,2.1778683241797507,9.989000000001397
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.86,2.250369002950199,10.26600000000326
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.87,2.2630398698310024,10.54599999999482
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.88,2.8052218298617446,8.113000000004831
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.89,2.8687801304587843,9.106999999996333
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.90,2.05083227680376,9.487999999997555
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.91,2.169350870184923,9.37000000000262
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.92,2.28519693477794,10.048000000002503
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.93,1.9762940644715445,10.19199999999546
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.94,2.5834024609118127,9.293000000005122
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.95,2.650975492598044,9.466999999996915
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.96,2.338425614186971,9.711999999999534
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.97,2.4053227836847935,10.330999999998312
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.98,2.7892962278194724,9.108000000000175
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.99,2.7835501988175886,9.509000000005472
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.100,2.6645752180845075,9.62199999999575
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.1,2.317919601812711,0.023999999997613486
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.2,3.1857174619933715,0.023000000001047738
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.3,2.81577204720017,0.021999999997206032
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.4,2.7647416361484316,0.023000000001047738
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.5,2.7535810434984147,0.023999999997613486
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.6,2.2235259360884934,0.023000000001047738
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.7,2.2120396619212848,0.023000000001047738
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.8,2.478527419689791,0.023999999997613486
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.9,2.3903590609513192,0.023000000001047738
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.10,2.599636576062631,0.023000000001047738
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.11,2.506512129264253,0.023000000001047738
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.12,2.9000979498302764,0.023000000001047738
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.13,2.671312071907359,0.023999999997613486
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.14,2.3539724716024133,0.023000000001047738
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.15,2.332196592346258,0.023999999997613486
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.16,2.889230959126882,0.033999999999650754
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.17,3.154159345484807,0.02200000000448199
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.18,2.414388442266387,0.021999999997206032
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.19,2.112467654410555,0.023000000001047738
nonlinear-aitchison-2/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear Model 2(n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.20,2.630822646910527,0.021999999997206032
